Date,Time,DateTime,Height,Tide_Type,Station_Code,Station_Name,Year
8/1/2022,0:27,8/1/2022 0:27,2.26,高潮 (High Tide),KCT,Kwai Chung (葵涌),2022
8/1/2022,0:27,8/1/2022 0:27,2.28,高潮 (High Tide),MWC,Ma Wan (馬灣),2022
8/1/2022,0:36,8/1/2022 0:36,2.21,高潮 (High Tide),QUB,Quarry Bay (?魚涌),2022
8/1/2022,0:39,8/1/2022 0:39,2.33,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2022
8/1/2022,0:40,8/1/2022 0:40,2.17,高潮 (High Tide),TMW,Tai Miu Wan (大廟灣),2022
8/1/2022,0:46,8/1/2022 0:46,2.37,高潮 (High Tide),TAO,Tai O (大澳),2022
8/1/2022,0:49,8/1/2022 0:49,2.34,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2022
8/1/2022,1:10,8/1/2022 1:10,2.49,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
8/1/2022,1:16,8/1/2022 1:16,2.17,高潮 (High Tide),KLW,Ko Lau Wan (高流灣),2022
8/1/2022,1:53,8/1/2022 1:53,2.25,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2022
8/1/2022,14:49,8/1/2022 14:49,1.58,高潮 (High Tide),KLW,Ko Lau Wan (高流灣),2022
8/1/2022,15:06,8/1/2022 15:06,1.71,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2022
8/1/2022,15:07,8/1/2022 15:07,1.56,高潮 (High Tide),TMW,Tai Miu Wan (大廟灣),2022
8/1/2022,15:13,8/1/2022 15:13,1.6,高潮 (High Tide),QUB,Quarry Bay (?魚涌),2022
8/1/2022,15:17,8/1/2022 15:17,1.6,高潮 (High Tide),CCH,Cheung Chau (長洲),2022
8/1/2022,15:18,8/1/2022 15:18,1.63,高潮 (High Tide),KCT,Kwai Chung (葵涌),2022
8/1/2022,15:18,8/1/2022 15:18,1.61,高潮 (High Tide),MWC,Ma Wan (馬灣),2022
8/1/2022,15:27,8/1/2022 15:27,1.63,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2022
8/1/2022,15:35,8/1/2022 15:35,1.6,高潮 (High Tide),SPW,Shek Pik (石壁),2022
8/1/2022,15:47,8/1/2022 15:47,1.62,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2022
8/1/2022,15:57,8/1/2022 15:57,1.66,高潮 (High Tide),TAO,Tai O (大澳),2022
8/1/2022,16:23,8/1/2022 16:23,1.74,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
8/1/2022,18:34,8/1/2022 18:34,1.51,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2022
8/1/2022,18:35,8/1/2022 18:35,1.31,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2022
8/1/2022,18:36,8/1/2022 18:36,1.36,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2022
8/1/2022,18:49,8/1/2022 18:49,1.37,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2022
8/1/2022,19:00,8/1/2022 19:00,1.37,低潮 (Low Tide),CCH,Cheung Chau (長洲),2022
8/1/2022,19:03,8/1/2022 19:03,1.37,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2022
8/1/2022,19:10,8/1/2022 19:10,1.36,低潮 (Low Tide),MWC,Ma Wan (馬灣),2022
8/1/2022,19:23,8/1/2022 19:23,1.36,低潮 (Low Tide),SPW,Shek Pik (石壁),2022
8/1/2022,19:23,8/1/2022 19:23,1.36,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2022
8/1/2022,19:57,8/1/2022 19:57,1.35,低潮 (Low Tide),TAO,Tai O (大澳),2022
8/1/2022,20:02,8/1/2022 20:02,1.35,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2022
8/1/2022,21:02,8/1/2022 21:02,1.27,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
9/1/2022,1:02,9/1/2022 1:02,2.01,高潮 (High Tide),CCH,Cheung Chau (長洲),2022
9/1/2022,1:08,9/1/2022 1:08,2.05,高潮 (High Tide),SPW,Shek Pik (石壁),2022
9/1/2022,1:13,9/1/2022 1:13,2.01,高潮 (High Tide),KCT,Kwai Chung (葵涌),2022
9/1/2022,1:14,9/1/2022 1:14,2.03,高潮 (High Tide),MWC,Ma Wan (馬灣),2022
9/1/2022,1:22,9/1/2022 1:22,1.97,高潮 (High Tide),QUB,Quarry Bay (?魚涌),2022
9/1/2022,1:23,9/1/2022 1:23,2.1,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2022
9/1/2022,1:26,9/1/2022 1:26,1.93,高潮 (High Tide),TMW,Tai Miu Wan (大廟灣),2022
9/1/2022,1:30,9/1/2022 1:30,2.11,高潮 (High Tide),TAO,Tai O (大澳),2022
9/1/2022,1:36,9/1/2022 1:36,2.08,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2022
9/1/2022,1:55,9/1/2022 1:55,2.22,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
9/1/2022,2:06,9/1/2022 2:06,1.93,高潮 (High Tide),KLW,Ko Lau Wan (高流灣),2022
9/1/2022,2:44,9/1/2022 2:44,1.99,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2022
9/1/2022,16:00,9/1/2022 16:00,1.65,高潮 (High Tide),TMW,Tai Miu Wan (大廟灣),2022
9/1/2022,16:00,9/1/2022 16:00,1.8,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2022
9/1/2022,16:06,9/1/2022 16:06,1.68,高潮 (High Tide),QUB,Quarry Bay (?魚涌),2022
9/1/2022,16:09,9/1/2022 16:09,1.7,高潮 (High Tide),KCT,Kwai Chung (葵涌),2022
9/1/2022,16:10,9/1/2022 16:10,1.68,高潮 (High Tide),CCH,Cheung Chau (長洲),2022
9/1/2022,16:11,9/1/2022 16:11,1.69,高潮 (High Tide),MWC,Ma Wan (馬灣),2022
9/1/2022,16:27,9/1/2022 16:27,1.68,高潮 (High Tide),SPW,Shek Pik (石壁),2022
9/1/2022,16:28,9/1/2022 16:28,1.7,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2022
9/1/2022,16:43,9/1/2022 16:43,1.69,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2022
9/1/2022,16:49,9/1/2022 16:49,1.73,高潮 (High Tide),TAO,Tai O (大澳),2022
9/1/2022,17:21,9/1/2022 17:21,1.79,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
9/1/2022,19:49,9/1/2022 19:49,1.39,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2022
9/1/2022,19:51,9/1/2022 19:51,1.55,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2022
9/1/2022,20:01,9/1/2022 20:01,1.41,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2022
9/1/2022,20:16,9/1/2022 20:16,1.4,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2022
9/1/2022,20:17,9/1/2022 20:17,1.4,低潮 (Low Tide),CCH,Cheung Chau (長洲),2022
9/1/2022,20:20,9/1/2022 20:20,1.4,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2022
9/1/2022,20:32,9/1/2022 20:32,1.39,低潮 (Low Tide),MWC,Ma Wan (馬灣),2022
9/1/2022,20:41,9/1/2022 20:41,1.38,低潮 (Low Tide),SPW,Shek Pik (石壁),2022
9/1/2022,21:14,9/1/2022 21:14,1.36,低潮 (Low Tide),TAO,Tai O (大澳),2022
9/1/2022,21:32,9/1/2022 21:32,1.34,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2022
9/1/2022,22:11,9/1/2022 22:11,1.25,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
9/1/2022,23:14,9/1/2022 23:14,1.68,高潮 (High Tide),KLW,Ko Lau Wan (高流灣),2022
10/1/2022,1:51,10/1/2022 1:51,1.76,高潮 (High Tide),CCH,Cheung Chau (長洲),2022
10/1/2022,1:56,10/1/2022 1:56,1.78,高潮 (High Tide),SPW,Shek Pik (石壁),2022
10/1/2022,2:05,10/1/2022 2:05,1.76,高潮 (High Tide),KCT,Kwai Chung (葵涌),2022
10/1/2022,2:07,10/1/2022 2:07,1.76,高潮 (High Tide),MWC,Ma Wan (馬灣),2022
10/1/2022,2:12,10/1/2022 2:12,1.85,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2022
10/1/2022,2:15,10/1/2022 2:15,1.73,高潮 (High Tide),QUB,Quarry Bay (?魚涌),2022
10/1/2022,2:16,10/1/2022 2:16,1.69,高潮 (High Tide),TMW,Tai Miu Wan (大廟灣),2022
10/1/2022,2:21,10/1/2022 2:21,1.82,高潮 (High Tide),TAO,Tai O (大澳),2022
10/1/2022,2:29,10/1/2022 2:29,1.79,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2022
10/1/2022,2:44,10/1/2022 2:44,1.92,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
10/1/2022,3:43,10/1/2022 3:43,1.74,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2022
10/1/2022,8:33,10/1/2022 8:33,0.94,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2022
10/1/2022,16:52,10/1/2022 16:52,1.74,高潮 (High Tide),TMW,Tai Miu Wan (大廟灣),2022
10/1/2022,16:52,10/1/2022 16:52,1.9,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2022
10/1/2022,16:57,10/1/2022 16:57,1.77,高潮 (High Tide),QUB,Quarry Bay (?魚涌),2022
10/1/2022,16:59,10/1/2022 16:59,1.78,高潮 (High Tide),CCH,Cheung Chau (長洲),2022
10/1/2022,16:59,10/1/2022 16:59,1.79,高潮 (High Tide),KCT,Kwai Chung (葵涌),2022
10/1/2022,17:04,10/1/2022 17:04,1.78,高潮 (High Tide),MWC,Ma Wan (馬灣),2022
10/1/2022,17:15,10/1/2022 17:15,1.78,高潮 (High Tide),SPW,Shek Pik (石壁),2022
10/1/2022,17:24,10/1/2022 17:24,1.8,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2022
10/1/2022,17:32,10/1/2022 17:32,1.79,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2022
10/1/2022,17:37,10/1/2022 17:37,1.82,高潮 (High Tide),TAO,Tai O (大澳),2022
10/1/2022,18:12,10/1/2022 18:12,1.86,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
10/1/2022,21:16,10/1/2022 21:16,1.34,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2022
10/1/2022,21:41,10/1/2022 21:41,1.37,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2022
10/1/2022,21:42,10/1/2022 21:42,1.53,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2022
10/1/2022,21:50,10/1/2022 21:50,1.4,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2022
10/1/2022,21:58,10/1/2022 21:58,1.38,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2022
10/1/2022,22:12,10/1/2022 22:12,1.36,低潮 (Low Tide),CCH,Cheung Chau (長洲),2022
10/1/2022,22:22,10/1/2022 22:22,1.35,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2022
10/1/2022,22:25,10/1/2022 22:25,1.33,低潮 (Low Tide),SPW,Shek Pik (石壁),2022
10/1/2022,22:36,10/1/2022 22:36,1.32,低潮 (Low Tide),MWC,Ma Wan (馬灣),2022
10/1/2022,22:47,10/1/2022 22:47,1.3,低潮 (Low Tide),TAO,Tai O (大澳),2022
10/1/2022,23:06,10/1/2022 23:06,1.27,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2022
10/1/2022,23:35,10/1/2022 23:35,1.19,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
11/1/2022,3:11,11/1/2022 3:11,1.53,高潮 (High Tide),SPW,Shek Pik (石壁),2022
11/1/2022,3:12,11/1/2022 3:12,1.52,高潮 (High Tide),CCH,Cheung Chau (長洲),2022
11/1/2022,3:13,11/1/2022 3:13,1.53,高潮 (High Tide),KCT,Kwai Chung (葵涌),2022
11/1/2022,3:20,11/1/2022 3:20,1.51,高潮 (High Tide),MWC,Ma Wan (馬灣),2022
11/1/2022,3:43,11/1/2022 3:43,1.56,高潮 (High Tide),TAO,Tai O (大澳),2022
11/1/2022,3:44,11/1/2022 3:44,1.5,高潮 (High Tide),QUB,Quarry Bay (?魚涌),2022
11/1/2022,3:46,11/1/2022 3:46,1.53,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2022
11/1/2022,3:46,11/1/2022 3:46,1.6,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
11/1/2022,3:53,11/1/2022 3:53,1.63,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2022
11/1/2022,3:54,11/1/2022 3:54,1.47,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2022
11/1/2022,4:21,11/1/2022 4:21,1.47,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2022
11/1/2022,4:57,11/1/2022 4:57,1.53,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2022
11/1/2022,17:32,11/1/2022 17:32,1.86,高潮 (High Tide),KLW,Ko Lau Wan (高流灣),2022
11/1/2022,17:37,11/1/2022 17:37,1.84,高潮 (High Tide),TMW,Tai Miu Wan (大廟灣),2022
11/1/2022,17:37,11/1/2022 17:37,2,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2022
11/1/2022,17:43,11/1/2022 17:43,1.88,高潮 (High Tide),CCH,Cheung Chau (長洲),2022
11/1/2022,17:43,11/1/2022 17:43,1.87,高潮 (High Tide),QUB,Quarry Bay (?魚涌),2022
11/1/2022,17:44,11/1/2022 17:44,1.89,高潮 (High Tide),KCT,Kwai Chung (葵涌),2022
11/1/2022,17:50,11/1/2022 17:50,1.88,高潮 (High Tide),MWC,Ma Wan (馬灣),2022
11/1/2022,17:55,11/1/2022 17:55,1.88,高潮 (High Tide),SPW,Shek Pik (石壁),2022
11/1/2022,18:12,11/1/2022 18:12,1.89,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2022
11/1/2022,18:14,11/1/2022 18:14,1.9,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2022
11/1/2022,18:15,11/1/2022 18:15,1.92,高潮 (High Tide),TAO,Tai O (大澳),2022
11/1/2022,18:46,11/1/2022 18:46,1.96,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
11/1/2022,23:52,11/1/2022 23:52,1.23,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2022
11/1/2022,23:56,11/1/2022 23:56,1.39,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2022
11/1/2022,23:59,11/1/2022 23:59,1.23,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2022
12/1/2022,0:00,12/1/2022 0:00,1.2,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2022
12/1/2022,0:04,12/1/2022 0:04,1.2,低潮 (Low Tide),CCH,Cheung Chau (長洲),2022
12/1/2022,0:10,12/1/2022 0:10,1.17,低潮 (Low Tide),SPW,Shek Pik (石壁),2022
12/1/2022,0:16,12/1/2022 0:16,1.16,低潮 (Low Tide),MWC,Ma Wan (馬灣),2022
12/1/2022,0:28,12/1/2022 0:28,1.13,低潮 (Low Tide),TAO,Tai O (大澳),2022
12/1/2022,0:41,12/1/2022 0:41,1.1,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2022
12/1/2022,1:17,12/1/2022 1:17,1.02,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
12/1/2022,3:03,12/1/2022 3:03,1.21,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2022
12/1/2022,3:39,12/1/2022 3:39,1.25,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2022
12/1/2022,5:46,12/1/2022 5:46,1.49,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2022
12/1/2022,5:47,12/1/2022 5:47,1.33,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2022
12/1/2022,5:55,12/1/2022 5:55,1.36,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2022
12/1/2022,9:40,12/1/2022 9:40,1.14,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2022
12/1/2022,10:00,12/1/2022 10:00,1.2,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2022
12/1/2022,10:02,12/1/2022 10:02,1.19,低潮 (Low Tide),CCH,Cheung Chau (長洲),2022
12/1/2022,10:13,12/1/2022 10:13,1.16,低潮 (Low Tide),MWC,Ma Wan (馬灣),2022
12/1/2022,10:21,12/1/2022 10:21,1.18,低潮 (Low Tide),SPW,Shek Pik (石壁),2022
12/1/2022,10:27,12/1/2022 10:27,1.18,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2022
12/1/2022,10:52,12/1/2022 10:52,1.17,低潮 (Low Tide),TAO,Tai O (大澳),2022
12/1/2022,10:58,12/1/2022 10:58,1.14,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2022
12/1/2022,11:51,12/1/2022 11:51,1.07,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
12/1/2022,18:15,12/1/2022 18:15,2.1,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2022
12/1/2022,18:16,12/1/2022 18:16,1.93,高潮 (High Tide),TMW,Tai Miu Wan (大廟灣),2022
12/1/2022,18:17,12/1/2022 18:17,1.95,高潮 (High Tide),KLW,Ko Lau Wan (高流灣),2022
12/1/2022,18:20,12/1/2022 18:20,1.98,高潮 (High Tide),CCH,Cheung Chau (長洲),2022
12/1/2022,18:21,12/1/2022 18:21,1.96,高潮 (High Tide),QUB,Quarry Bay (?魚涌),2022
12/1/2022,18:22,12/1/2022 18:22,1.98,高潮 (High Tide),KCT,Kwai Chung (葵涌),2022
12/1/2022,18:27,12/1/2022 18:27,1.98,高潮 (High Tide),MWC,Ma Wan (馬灣),2022
12/1/2022,18:29,12/1/2022 18:29,1.99,高潮 (High Tide),SPW,Shek Pik (石壁),2022
12/1/2022,18:44,12/1/2022 18:44,2,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2022
12/1/2022,18:45,12/1/2022 18:45,2.04,高潮 (High Tide),TAO,Tai O (大澳),2022
12/1/2022,18:57,12/1/2022 18:57,2.07,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
12/1/2022,19:00,12/1/2022 19:00,1.99,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2022
13/1/2022,0:47,13/1/2022 0:47,1.04,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2022
13/1/2022,1:10,13/1/2022 1:10,1.01,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2022
13/1/2022,1:10,13/1/2022 1:10,1.03,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2022
13/1/2022,1:14,13/1/2022 1:14,1.04,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2022
13/1/2022,1:15,13/1/2022 1:15,1.01,低潮 (Low Tide),CCH,Cheung Chau (長洲),2022
13/1/2022,1:18,13/1/2022 1:18,1.2,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2022
13/1/2022,1:22,13/1/2022 1:22,0.97,低潮 (Low Tide),SPW,Shek Pik (石壁),2022
13/1/2022,1:29,13/1/2022 1:29,0.96,低潮 (Low Tide),MWC,Ma Wan (馬灣),2022
13/1/2022,1:40,13/1/2022 1:40,0.91,低潮 (Low Tide),TAO,Tai O (大澳),2022
13/1/2022,1:58,13/1/2022 1:58,0.89,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2022
13/1/2022,2:36,13/1/2022 2:36,0.78,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
13/1/2022,4:17,13/1/2022 4:17,1.1,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2022
13/1/2022,10:06,13/1/2022 10:06,1.19,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2022
13/1/2022,10:17,13/1/2022 10:17,1.22,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2022
13/1/2022,10:28,13/1/2022 10:28,1.25,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2022
13/1/2022,10:33,13/1/2022 10:33,1.26,低潮 (Low Tide),CCH,Cheung Chau (長洲),2022
13/1/2022,10:33,13/1/2022 10:33,1.26,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2022
13/1/2022,10:46,13/1/2022 10:46,1.23,低潮 (Low Tide),MWC,Ma Wan (馬灣),2022
13/1/2022,10:50,13/1/2022 10:50,1.26,低潮 (Low Tide),SPW,Shek Pik (石壁),2022
13/1/2022,10:56,13/1/2022 10:56,1.24,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2022
13/1/2022,11:29,13/1/2022 11:29,1.22,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2022
13/1/2022,11:32,13/1/2022 11:32,1.26,低潮 (Low Tide),TAO,Tai O (大澳),2022
13/1/2022,12:36,13/1/2022 12:36,1.18,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
13/1/2022,18:49,13/1/2022 18:49,2.02,高潮 (High Tide),TMW,Tai Miu Wan (大廟灣),2022
13/1/2022,18:51,13/1/2022 18:51,2.07,高潮 (High Tide),CCH,Cheung Chau (長洲),2022
13/1/2022,18:53,13/1/2022 18:53,2.05,高潮 (High Tide),QUB,Quarry Bay (?魚涌),2022
13/1/2022,18:54,13/1/2022 18:54,2.08,高潮 (High Tide),KCT,Kwai Chung (葵涌),2022
13/1/2022,18:56,13/1/2022 18:56,2.1,高潮 (High Tide),SPW,Shek Pik (石壁),2022
13/1/2022,18:57,13/1/2022 18:57,2.08,高潮 (High Tide),MWC,Ma Wan (馬灣),2022
13/1/2022,18:59,13/1/2022 18:59,2.03,高潮 (High Tide),KLW,Ko Lau Wan (高流灣),2022
13/1/2022,19:07,13/1/2022 19:07,2.22,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
13/1/2022,19:11,13/1/2022 19:11,2.15,高潮 (High Tide),TAO,Tai O (大澳),2022
13/1/2022,19:12,13/1/2022 19:12,2.12,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2022
13/1/2022,19:43,13/1/2022 19:43,2.07,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2022
14/1/2022,1:35,14/1/2022 1:35,0.85,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2022
14/1/2022,1:57,14/1/2022 1:57,0.85,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2022
14/1/2022,2:03,14/1/2022 2:03,0.83,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2022
14/1/2022,2:03,14/1/2022 2:03,1.02,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2022
14/1/2022,2:04,14/1/2022 2:04,0.86,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2022
14/1/2022,2:06,14/1/2022 2:06,0.82,低潮 (Low Tide),CCH,Cheung Chau (長洲),2022
14/1/2022,2:13,14/1/2022 2:13,0.78,低潮 (Low Tide),SPW,Shek Pik (石壁),2022
14/1/2022,2:20,14/1/2022 2:20,0.91,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2022
14/1/2022,2:22,14/1/2022 2:22,0.77,低潮 (Low Tide),MWC,Ma Wan (馬灣),2022
14/1/2022,2:29,14/1/2022 2:29,0.7,低潮 (Low Tide),TAO,Tai O (大澳),2022
14/1/2022,2:52,14/1/2022 2:52,0.69,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2022
14/1/2022,3:36,14/1/2022 3:36,0.56,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
14/1/2022,10:41,14/1/2022 10:41,1.22,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2022
14/1/2022,12:11,14/1/2022 12:11,1.27,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2022
14/1/2022,13:23,14/1/2022 13:23,1.23,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
14/1/2022,19:34,14/1/2022 19:34,2.37,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
14/1/2022,19:38,14/1/2022 19:38,2.08,高潮 (High Tide),KLW,Ko Lau Wan (高流灣),2022
14/1/2022,19:39,14/1/2022 19:39,2.23,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2022
15/1/2022,2:17,15/1/2022 2:17,0.7,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2022
15/1/2022,2:37,15/1/2022 2:37,0.7,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2022
15/1/2022,2:40,15/1/2022 2:40,0.87,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2022
15/1/2022,2:45,15/1/2022 2:45,0.71,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2022
15/1/2022,2:46,15/1/2022 2:46,0.67,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2022
15/1/2022,2:47,15/1/2022 2:47,0.66,低潮 (Low Tide),CCH,Cheung Chau (長洲),2022
15/1/2022,2:53,15/1/2022 2:53,0.61,低潮 (Low Tide),SPW,Shek Pik (石壁),2022
15/1/2022,3:01,15/1/2022 3:01,0.76,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2022
15/1/2022,3:04,15/1/2022 3:04,0.61,低潮 (Low Tide),MWC,Ma Wan (馬灣),2022
15/1/2022,3:09,15/1/2022 3:09,0.52,低潮 (Low Tide),TAO,Tai O (大澳),2022
15/1/2022,3:34,15/1/2022 3:34,0.52,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2022
15/1/2022,4:29,15/1/2022 4:29,0.39,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
15/1/2022,11:31,15/1/2022 11:31,1.22,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2022
15/1/2022,12:08,15/1/2022 12:08,1.28,低潮 (Low Tide),MWC,Ma Wan (馬灣),2022
15/1/2022,12:08,15/1/2022 12:08,1.26,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2022
15/1/2022,12:57,15/1/2022 12:57,1.33,低潮 (Low Tide),TAO,Tai O (大澳),2022
15/1/2022,13:00,15/1/2022 13:00,1.29,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2022
15/1/2022,14:05,15/1/2022 14:05,1.22,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
15/1/2022,19:44,15/1/2022 19:44,2.27,高潮 (High Tide),MWC,Ma Wan (馬灣),2022
15/1/2022,20:05,15/1/2022 20:05,2.36,高潮 (High Tide),TAO,Tai O (大澳),2022
15/1/2022,20:06,15/1/2022 20:06,2.5,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
15/1/2022,20:07,15/1/2022 20:07,2.33,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2022
15/1/2022,20:18,15/1/2022 20:18,2.14,高潮 (High Tide),KLW,Ko Lau Wan (高流灣),2022
15/1/2022,21:02,15/1/2022 21:02,2.2,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2022
16/1/2022,2:54,16/1/2022 2:54,0.58,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2022
16/1/2022,3:13,16/1/2022 3:13,0.58,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2022
16/1/2022,3:14,16/1/2022 3:14,0.75,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2022
